Tid	Kanal &A
(ms)	(V)

17.14999957	-1.93374800
17.19999957	-1.88776400
17.24999956	-1.93374800
17.29999956	-1.93374800
17.34999956	-1.93374800
17.39999956	-1.88776400
17.44999956	-1.88776400
17.49999956	-1.93374800
17.54999956	-1.88776400
17.59999956	-1.93374800
17.64999955	-1.93374800
17.69999955	-1.88776400
17.74999955	-1.97988400
17.79999955	-1.88776400
17.84999955	-1.93374800
17.89999955	-1.88776400
17.94999955	-1.93374800
17.99999955	-1.93374800
18.04999954	-1.88776400
18.09999954	-1.97988400
18.14999954	-1.88776400
18.19999954	-1.88776400
18.24999954	-1.88776400
18.29999954	-1.93374800
18.34999954	-1.88776400
18.39999954	-1.88776400
18.44999953	-1.88776400
18.49999953	-1.93374800
18.54999953	-1.88776400
18.59999953	-1.93374800
18.64999953	-1.97988400
18.69999953	-1.93374800
18.74999953	-1.88776400
18.79999953	-1.93374800
18.84999952	-1.88776400
18.89999952	-1.88776400
18.94999952	-1.88776400
18.99999952	-1.93374800
19.04999952	-1.97988400
19.09999952	-1.88776400
19.14999952	-1.93374800
19.19999951	-1.93374800
19.24999951	-1.88776400
19.29999951	-1.88776400
19.34999951	-1.93374800
19.39999951	-1.97988400
19.44999951	-1.93374800
19.49999951	-1.93374800
19.54999951	-1.88776400
19.59999950	-1.93374800
19.64999950	-1.88776400
19.69999950	-1.93374800
19.74999950	-1.93374800
19.79999950	-1.93374800
19.84999950	-1.93374800
19.89999950	-1.93374800
19.94999950	-1.93374800
19.99999949	-1.93374800
20.04999949	-1.88776400
20.09999949	-1.93374800
20.14999949	-1.93374800
20.19999949	-1.93374800
20.24999949	-1.93374800
20.29999949	-1.93374800
20.34999949	-1.93374800
20.39999948	-1.88776400
20.44999948	-1.88776400
20.49999948	-1.88776400
20.54999948	-1.84162800
20.59999948	-1.93374800
20.64999948	-1.93374800
20.69999948	-1.93374800
20.74999948	-1.88776400
20.79999947	-1.97988400
20.84999947	-1.93374800
20.89999947	-1.93374800
20.94999947	-1.93374800
20.99999947	-1.88776400
21.04999947	-1.93374800
21.09999947	-1.88776400
21.14999947	-1.88776400
21.19999946	-1.93374800
21.24999946	-1.88776400
21.29999946	-1.97988400
21.34999946	-1.88776400
21.39999946	-1.88776400
21.44999946	-1.88776400
21.49999946	-1.93374800
21.54999946	-1.88776400
21.59999945	-1.88776400
21.64999945	-1.93374800
21.69999945	-1.93374800
21.74999945	-1.88776400
21.79999945	-1.88776400
21.84999945	-1.93374800
21.89999945	-1.88776400
21.94999945	-1.88776400
21.99999944	-1.88776400
22.04999944	-1.88776400
22.09999944	-1.88776400
22.14999944	-1.97988400
22.19999944	-1.93374800
22.24999944	-1.88776400
22.29999944	-1.93374800
22.34999944	-1.93374800
22.39999943	-1.93374800
22.44999943	-1.88776400
22.49999943	-1.93374800
22.54999943	-1.88776400
22.59999943	-1.93374800
22.64999943	-1.93374800
22.69999943	-1.93374800
22.74999943	-1.93374800
22.79999942	-1.93374800
22.84999942	-1.93374800
22.89999942	-1.93374800
22.94999942	-1.93374800
22.99999942	-1.88776400
23.04999942	-1.93374800
23.09999942	-1.93374800
23.14999942	-1.88776400
23.19999941	-1.88776400
23.24999941	-1.88776400
23.29999941	-1.93374800
23.34999941	-1.88776400
23.39999941	-1.88776400
23.44999941	-1.93374800
23.49999941	-1.93374800
23.54999941	-1.88776400
23.59999940	-1.93374800
23.64999940	-1.93374800
23.69999940	-1.93374800
23.74999940	-1.88776400
23.79999940	-1.93374800
23.84999940	-1.93374800
23.89999940	-1.88776400
23.94999939	-1.93374800
23.99999939	-1.93374800
24.04999939	-1.93374800
24.09999939	-1.97988400
24.14999939	-1.97988400
24.19999939	-1.93374800
24.24999939	-1.88776400
24.29999939	-1.88776400
24.34999938	-1.93374800
24.39999938	-1.88776400
24.44999938	-1.88776400
24.49999938	-1.84162800
24.54999938	-1.93374800
24.59999938	-1.88776400
24.64999938	-1.88776400
24.69999938	-1.93374800
24.74999937	-1.93374800
24.79999937	-1.88776400
24.84999937	-1.93374800
24.89999937	-1.93374800
24.94999937	-1.93374800
24.99999937	-1.93374800
25.04999937	-1.93374800
25.09999937	-1.93374800
25.14999936	-1.93374800
25.19999936	-1.93374800
25.24999936	-1.93374800
25.29999936	-1.88776400
25.34999936	-1.88776400
25.39999936	-1.93374800
25.44999936	-1.93374800
25.49999936	-1.93374800
25.54999935	-1.93374800
25.59999935	-1.93374800
25.64999935	-1.88776400
25.69999935	-1.88776400
25.74999935	-1.88776400
25.79999935	-1.93374800
25.84999935	-1.88776400
25.89999935	-1.88776400
25.94999934	-1.93374800
25.99999934	-1.93374800
26.04999934	-1.88776400
26.09999934	-1.93374800
26.14999934	-1.93374800
26.19999934	-1.88776400
26.24999934	-1.88776400
26.29999934	-1.93374800
26.34999933	-1.93374800
26.39999933	-1.93374800
26.44999933	-1.93374800
26.49999933	-1.93374800
26.54999933	-1.93374800
26.59999933	-1.93374800
26.64999933	-1.93374800
26.69999933	-1.88776400
26.74999932	-1.93374800
26.79999932	-1.93374800
26.84999932	-1.93374800
26.89999932	-1.88776400
26.94999932	-1.93374800
26.99999932	-1.93374800
27.04999932	-1.88776400
27.09999932	-1.93374800
27.14999931	-1.88776400
27.19999931	-1.97988400
27.24999931	-1.88776400
27.29999931	-1.93374800
27.34999931	-1.88776400
27.39999931	-1.93374800
27.44999931	-1.88776400
27.49999931	-1.88776400
27.54999930	-1.93374800
27.59999930	-1.88776400
27.64999930	-1.93374800
27.69999930	-1.93374800
27.74999930	-1.93374800
27.79999930	-1.97988400
27.84999930	-1.88776400
27.89999930	-1.88776400
27.94999929	-1.97988400
27.99999929	-1.93374800
28.04999929	-1.93374800
28.09999929	-1.93374800
28.14999929	-1.93374800
28.19999929	-1.88776400
28.24999929	-1.88776400
28.29999929	-1.93374800
28.34999928	-1.93374800
28.39999928	-1.88776400
28.44999928	-1.93374800
28.49999928	-1.93374800
28.54999928	-1.88776400
